"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"425","competitor_sales_b",0.162113174990522,141238984.729182,0.488831303118443,899611.367701796,0.263822906434362,141238984.729182,0.488831303118443,899611.367701796,0.263822906434362,TRUE,1,0.897619126746374,NA,NA,0.0714240691506297,NA,NA,0.0714240691506297,0.211286124902254,0,75557.6217000463,0.00105399,65481090.2533626,1e-04,"5_620_1",5,620,1,1858,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"426","events",0.94029717803545,1523125.81885165,0.0052715727196017,1523125.81885165,0.446676748228753,1523125.81885165,0.0052715727196017,1523125.81885165,0.446676748228753,TRUE,1,0.897619126746374,NA,NA,0.0714240691506297,NA,NA,0.0714240691506297,0.211286124902254,0,75557.6217000463,0.00105399,65481090.2533626,1e-04,"5_620_1",5,620,1,1858,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"427","tv_s",592567.399906841,5742294.13977529,0.0198742091825288,36575.1219093968,0.0107261372096476,5742294.13977529,0.0198742091825288,36575.1219093968,0.0107261372096476,TRUE,1,0.897619126746374,NA,NA,0.0714240691506297,NA,NA,0.0714240691506297,0.211286124902254,0,75557.6217000463,0.00105399,65481090.2533626,1e-04,"5_620_1",5,620,1,1858,1,7774236.44,49517.4295541401,55485.7404360659,5968.31088192578,8604.25085764247,0.206047362680601,0.259295356398586,0.173762065905197,0.738631270619715,1.35385548889772,6,FALSE,0.88129849758702,0.0427766243059881,0.507722299543821,1.25550846527082,0.119136052763488
"428","ooh_s",187354.309817913,10704787.8001043,0.0370495113651878,68183.3617841041,0.0199956707109005,10704787.8001043,0.0370495113651878,68183.3617841041,0.0199956707109005,TRUE,1,0.897619126746374,NA,NA,0.0714240691506297,NA,NA,0.0714240691506297,0.211286124902254,0,75557.6217000463,0.00105399,65481090.2533626,1e-04,"5_620_1",5,620,1,1858,1,24719081.6,157446.379617834,163946.225155225,6499.845537391,68892.5802581217,0.655151359349006,0.483378541787466,0.437562174661259,0.433057666677404,2.30916128947078,6,FALSE,0.428992225675295,0.00448131401561765,0.3896713302245,0.468010018223503,0.751126466789266
"429","print_s",190308.028644201,3338835.23283008,0.0115557838431904,21266.466451147,0.00623667195654007,3338835.23283008,0.0115557838431904,21266.466451147,0.00623667195654007,TRUE,1,0.897619126746374,NA,NA,0.0714240691506297,NA,NA,0.0714240691506297,0.211286124902254,0,75557.6217000463,0.00105399,65481090.2533626,1e-04,"5_620_1",5,620,1,1858,1,1804904.93333333,11496.2097664544,12584.4175594518,1088.2077929974,9620.70574917104,0.0478369682055284,0.150766305344071,0.836858925212378,1.84986764187289,0.540579216244658,6,FALSE,1.80792328327908,0.00895682442607878,1.72912072507854,1.88569664716994,0.0142589987335333
"430","facebook_s",168490.266161119,1384285.94130662,0.00479104478041214,8817.10790641162,0.00258573325963793,1384285.94130662,0.00479104478041214,8817.10790641162,0.00258573325963793,TRUE,1,0.897619126746374,NA,NA,0.0714240691506297,NA,NA,0.0714240691506297,0.211286124902254,0,75557.6217000463,0.00105399,65481090.2533626,1e-04,"5_620_1",5,620,1,1858,1,1002234.0659765,6383.65647118789,6413.94844087795,30.2919696900553,1750.65907963183,0.0265630827769259,0.0625079293696195,0.274240803453834,1.38120024882399,0.724007978460355,6,FALSE,1.80572136136196,0.0976526949565969,0.94930117181537,2.6563861865691,0.00687282356391379
"431","search_s",41321.8834467829,975562.315536099,0.00337644311796179,6213.77271042101,0.00182227085521801,975562.315536099,0.00337644311796179,6213.77271042101,0.00182227085521801,TRUE,1,0.897619126746374,NA,NA,0.0714240691506297,NA,NA,0.0714240691506297,0.211286124902254,0,75557.6217000463,0.00105399,65481090.2533626,1e-04,"5_620_1",5,620,1,1858,1,2429880,15476.9426751592,28632.7757326515,13155.8330574922,9978.46317748653,0.0644012269879381,0.0440518671002565,0.64473089982443,0.401485799930901,2.49074811655134,6,FALSE,0.436612998159058,0.0341106048302682,0.137438542215665,0.733732401548661,0.0993413441517719
"432","newsletter",365830.791939573,5173088.69650061,0.0179041763398856,32949.609531851,0.00966290785628647,5173088.69650061,0.0179041763398856,32949.609531851,0.00966290785628647,TRUE,1,0.897619126746374,NA,NA,0.0714240691506297,NA,NA,0.0714240691506297,0.211286124902254,0,75557.6217000463,0.00105399,65481090.2533626,1e-04,"5_620_1",5,620,1,1858,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.169628517882133
"433","(Intercept)",92483.1258066148,14519850.7516385,0.0502681410580722,92483.1258066148,0.0277090797119491,14519850.7516385,0.0502681410580722,92483.1258066148,0.0277090797119491,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"434","trend",0.377696639162695,106938764.481338,0.370225079408426,681138.627269669,0.204077493632389,106938764.481338,0.370225079408426,681138.627269669,0.204077493632389,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"435","season",0.367732162667573,126068.028855193,0.000436451143045724,802.981075510782,0.000240582986728196,126068.028855193,0.000436451143045724,802.981075510782,0.000240582986728196,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"436","holiday",0.740504852157901,2068612.43268676,0.00716159575876118,64644.1385214611,0.019368177400783,2068612.43268676,0.00716159575876118,64644.1385214611,0.019368177400783,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"437","competitor_sales_b",0.148426488604194,129314638.113772,0.447690997708298,823660.115374342,0.246778680904278,129314638.113772,0.447690997708298,823660.115374342,0.246778680904278,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"438","events",0.898643878447011,1455654.36671344,0.0050395172987224,1455654.36671344,0.43613191626601,1455654.36671344,0.0050395172987224,1455654.36671344,0.43613191626601,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"439","tv_s",385094.588385157,9138022.83529799,0.0316360979691756,58203.9671038088,0.0174386229916523,9138022.83529799,0.0316360979691756,58203.9671038088,0.0174386229916523,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,7774236.44,49517.4295541401,55841.6835159802,6324.25396184011,22840.4751821144,0.206047362680601,0.303910541983113,0.46126132531055,1.17542383818957,0.85075695039522,4,FALSE,1.00425516537852,0.161031166951976,0,2.21196339880732,0.195509431689231
"440","ooh_s",230849.102683125,13121429.2432753,0.0454267655616256,83575.9824412439,0.0250403902254702,13121429.2432753,0.0454267655616256,83575.9824412439,0.0250403902254702,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,24719081.6,157446.379617834,163932.329296238,6485.94967840385,84430.7522482322,0.655151359349006,0.436389878291087,0.536250833160908,0.53082187500345,1.88387111965478,4,FALSE,0.500133019950476,0.0131121726188705,0.402305522325624,0.597740177238722,0.750085795189724
"441","print_s",164917.33481581,3443996.0190523,0.0119232133064194,21936.2803761293,0.00657237886613858,3443996.0190523,0.0119232133064194,21936.2803761293,0.00657237886613858,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,1804904.93333333,11496.2097664544,12562.4592164669,1066.24945001254,8296.73091881986,0.0478369682055284,0.114539733113256,0.721692721981249,1.90813153393728,0.524072886074357,4,FALSE,1.85225690224398,0.0249874307477919,1.66503955661181,2.03747287085385,0.00856817554238867
"442","facebook_s",201198.248674065,1225641.48406275,0.00424320608120152,7806.63365645061,0.0023389632690497,1225641.48406275,0.00424320608120152,7806.63365645061,0.0023389632690497,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,1002234.0659765,6383.65647118789,6385.78551289187,2.12904170397633,1679.56864604682,0.0265630827769259,0.0407621401710307,0.263104484651925,1.22290942372686,0.817722049236048,4,FALSE,1.80781400222776,0.316333499454264,0,4.1826555533599,0.000785289831980795
"443","search_s",111979.722406436,3139044.20422604,0.0108674613496115,19993.9121288283,0.00599042149688871,3139044.20422604,0.0108674613496115,19993.9121288283,0.00599042149688871,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,2429880,15476.9426751592,30303.2455347465,14826.3028595873,34333.2640102594,0.0644012269879381,0.104397706441513,2.21834923930841,1.29185153350208,0.774082759563785,4,FALSE,0.992178397228157,0.126074613386308,0.0499001674389138,1.92902037708253,0.0941434475711962
"444","newsletter",341943.630426232,4356253.03908217,0.0150814733566409,27746.8346438355,0.00831329224866356,4356253.03908217,0.0150814733566409,27746.8346438355,0.00831329224866356,TRUE,1,0.900078597943525,NA,NA,0.0707867479993504,NA,NA,0.0707867479993504,0.252357638885267,0,61155.5140372671,0.000834025,65481090.2533626,1e-04,"5_627_2",5,627,2,1880,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.0605354845229886
"445","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"446","trend",0.413113961256091,116966612.953333,0.404858115672182,745010.27358811,0.217844722139492,116966612.953333,0.404858115672182,745010.27358811,0.217844722139492,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"447","season",0.374171165275106,128275.484304932,0.000444001664674616,817.041301305302,0.000238906954131139,128275.484304932,0.000444001664674616,817.041301305302,0.000238906954131139,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"448","holiday",0.78663787261936,2197485.78092461,0.00760618718468412,68671.4306538941,0.0200798690435102,2197485.78092461,0.00760618718468412,68671.4306538941,0.0200798690435102,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"449","competitor_sales_b",0.163733455172818,142650632.659325,0.493758559640784,908602.755791878,0.265679980381168,142650632.659325,0.493758559640784,908602.755791878,0.265679980381168,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"450","events",0.947528521202987,1534839.39806972,0.00531256031847186,1534839.39806972,0.448794699958859,1534839.39806972,0.00531256031847186,1534839.39806972,0.448794699958859,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"451","tv_s",415776.877871036,5901903.68800382,0.0204283388710012,37591.7432356931,0.0109920133322164,5901903.68800382,0.0204283388710012,37591.7432356931,0.0109920133322164,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,7774236.44,49517.4295541401,56524.9815649473,7007.55201080719,5392.09859114974,0.206047362680601,0.270738038738333,0.108892942135744,0.759161846125151,1.31724217319945,6,FALSE,0.88129849758702,0.0427766243059881,0.507722299543821,1.25550846527082,0.118474536289925
"452","ooh_s",184447.994393655,10467686.8713423,0.0362319458106298,66673.1647856197,0.0194955661308288,10467686.8713423,0.0362319458106298,66673.1647856197,0.0194955661308288,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,24719081.6,157446.379617834,163770.492481378,6324.11286354394,67542.8581835002,0.655151359349006,0.48018421910791,0.428989592186529,0.423465848801692,2.36146551800992,6,FALSE,0.428992225675295,0.00448131401561765,0.3896713302245,0.468010018223503,0.748160944165245
"453","print_s",194769.614341926,3139104.76423477,0.0108654256770922,19994.297861368,0.00584643248073116,3139104.76423477,0.0108654256770922,19994.297861368,0.00584643248073116,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,1804904.93333333,11496.2097664544,12839.2227079915,1343.01294153715,7101.03993722086,0.0478369682055284,0.144000158625179,0.617685313810254,1.7392078143625,0.574974417514645,6,FALSE,1.80792328327908,0.00895682442607878,1.72912072507854,1.88569664716994,0.0147796084495195
"454","facebook_s",171940.929969617,1234154.58580984,0.00427179592058894,7860.85723445759,0.00229855388674194,1234154.58580984,0.00427179592058894,7860.85723445759,0.00229855388674194,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,1002234.0659765,6383.65647118789,6383.66893469638,0.012463508493056,2089.99922995632,0.0265630827769259,0.0566143755854967,0.327398449366654,1.2314035490376,0.81208146653593,6,FALSE,1.80572136136196,0.0976526949565969,0.94930117181537,2.6563861865691,1.69862850296022e-05
"455","search_s",41071.6741229162,1056464.71779389,0.00365675558281597,6729.07463562985,0.00196761500642758,1056464.71779389,0.00365675558281597,6729.07463562985,0.00196761500642758,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,2429880,15476.9426751592,21022.0133954612,5545.07072030194,7139.6542512748,0.0644012269879381,0.0484632079430806,0.46130908417294,0.43478061377265,2.3000105531911,6,FALSE,0.436612998159058,0.0341106048302682,0.137438542215665,0.733732401548661,0.00228872287455176
"456","newsletter",307631.467664851,3630504.33937067,0.0125663136570751,23124.2314609597,0.00676164068589355,3630504.33937067,0.0125663136570751,23124.2314609597,0.00676164068589355,TRUE,1,0.898323360260702,NA,NA,0.071177997706728,NA,NA,0.071177997706728,0.212609603675799,0,64379.6114415386,0.000883267,65481090.2533626,1e-04,"5_629_3",5,629,3,1887,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.0806663805854348
"457","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"458","trend",0.407207066246619,115294170.075276,0.399079132657759,734357.7711801,0.214732246166386,115294170.075276,0.399079132657759,734357.7711801,0.214732246166386,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"459","season",0.364103916046869,124824.172738952,0.000432066274980417,795.058425088864,0.000232481616118107,124824.172738952,0.000432066274980417,795.058425088864,0.000232481616118107,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"460","holiday",0.778235756194487,2174014.33107965,0.00752513117589854,67937.9478462391,0.0198656141644886,2174014.33107965,0.00752513117589854,67937.9478462391,0.0198656141644886,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"461","competitor_sales_b",0.163772816553733,142684925.747955,0.493889468770648,908821.183107993,0.265746781298118,142684925.747955,0.493889468770648,908821.183107993,0.265746781298118,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"462","events",0.947896176949374,1535434.93953561,0.00531475306619768,1535434.93953561,0.448973792268849,1535434.93953561,0.00531475306619768,1535434.93953561,0.448973792268849,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"463","tv_s",425584.477647084,6341802.15546516,0.0219515080601016,40393.6443023258,0.011811433489627,6341802.15546516,0.0219515080601016,40393.6443023258,0.011811433489627,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,7774236.44,49517.4295541401,55901.8831309874,6384.45357684728,7918.9899936795,0.206047362680601,0.269056987511009,0.159923284891459,0.815745984111741,1.2258718025917,6,FALSE,0.88129849758702,0.0427766243059881,0.507722299543821,1.25550846527082,0.125685780835907
"464","ooh_s",186212.788954275,10567841.4808491,0.0365795166354761,67311.0922347079,0.0196823164330984,10567841.4808491,0.0365795166354761,67311.0922347079,0.0196823164330984,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,24719081.6,157446.379617834,163770.492481378,6324.11286354394,68189.1068408673,0.655151359349006,0.44835072486152,0.433094155650838,0.427517561204585,2.33908519964039,6,FALSE,0.428992225675295,0.00448131401561765,0.3896713302245,0.468010018223503,0.748160944165245
"465","print_s",184661.14817895,3161866.11715109,0.0109444804259293,20139.2746315356,0.00588888937723349,3161866.11715109,0.0109444804259293,20139.2746315356,0.00588888937723349,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,1804904.93333333,11496.2097664544,13789.939033309,2293.7292668546,8009.50742940248,0.0478369682055284,0.134145176960571,0.696708531952333,1.75181864637696,0.570835344211092,6,FALSE,1.80792328327908,0.00895682442607878,1.72912072507854,1.88569664716994,0.0450311574180087
"466","facebook_s",162276.351575749,2093409.2271809,0.00724612474451783,13333.8167336363,0.00389891757063257,2093409.2271809,0.00724612474451783,13333.8167336363,0.00389891757063257,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,1002234.0659765,6383.65647118789,6386.03417964276,2.37770845486466,3770.61398558509,0.0265630827769259,0.0888148772991373,0.590666807119626,2.08874283787315,0.478756877997602,6,FALSE,1.80572136136196,0.0976526949565969,0.94930117181537,2.6563861865691,0.00116165600078577
"467","search_s",60666.3786590746,1405560.32238859,0.00486520518765838,8952.61351839867,0.00261781775220545,1405560.32238859,0.00486520518765838,8952.61351839867,0.00261781775220545,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,2429880,15476.9426751592,22439.1608078506,6962.21813269132,9865.39342838998,0.0644012269879381,0.0596322333677625,0.637425209581225,0.578448451112232,1.72876251648218,6,FALSE,0.436612998159058,0.0341106048302682,0.137438542215665,0.733732401548661,0.0031179762304329
"468","newsletter",297986.054503709,3516674.26014516,0.0121726130008334,22399.1991092049,0.0065497098632433,3516674.26014516,0.0121726130008334,22399.1991092049,0.0065497098632433,TRUE,1,0.89920192224061,NA,NA,0.0708698150442666,NA,NA,0.0708698150442666,0.241005915623631,0,65622.252776896,0.000902246,65481090.2533626,1e-04,"5_639_3",5,639,3,1917,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.0806663805854348
"469","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"470","trend",0.39717214661609,112452943.027724,0.389209573427868,716260.783616079,0.209631562044743,112452943.027724,0.389209573427868,716260.783616079,0.209631562044743,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"471","season",0.35050727579324,120162.895293449,0.000415894399557782,765.368759830886,0.000224004234677737,120162.895293449,0.000415894399557782,765.368759830886,0.000224004234677737,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"472","holiday",0.779629616453506,2177908.10254223,0.0075379324073944,68059.6282044448,0.0199193457174247,2177908.10254223,0.0075379324073944,68059.6282044448,0.0199193457174247,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"473","competitor_sales_b",0.164260234132574,143109581.942484,0.495314909877837,911525.999633659,0.266780792022284,143109581.942484,0.495314909877837,911525.999633659,0.266780792022284,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"474","events",0.94579717634513,1532034.90591986,0.00530250819725246,1532034.90591986,0.448388181764809,1532034.90591986,0.00530250819725246,1532034.90591986,0.448388181764809,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"475","tv_s",416837.951736201,7935549.05272886,0.0274656365460089,50544.8984250246,0.014793223714884,7935549.05272886,0.0274656365460089,50544.8984250246,0.014793223714884,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,7774236.44,49517.4295541401,55829.2541921297,6311.82463798954,17240.730912928,0.206047362680601,0.312367639402181,0.348174997534511,1.02074964068482,0.979672154798994,6,FALSE,0.88129849758702,0.0427766243059881,0.507722299543821,1.25550846527082,0.17334794315105
"476","ooh_s",188443.405667422,10750792.2558106,0.0372094420584799,68476.3837949717,0.020041319623342,10750792.2558106,0.0372094420584799,68476.3837949717,0.020041319623342,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,24719081.6,157446.379617834,163798.619137586,6352.23951975183,69302.6415827491,0.655151359349006,0.423184278282041,0.440166625304219,0.434918757491806,2.29927999833128,6,FALSE,0.428992225675295,0.00448131401561765,0.3896713302245,0.468010018223503,0.742516927473744
